X,Y,DHSID,DHSCC,DHSYEAR,DHSCLUST,CCFIPS,ADM1FIPS,ADM1FIPSNA,ADM1SALBNA,ADM1SALBCO,ADM1DHS,ADM1NAME,DHSREGCO,DHSREGNA,SOURCE,URBAN_RURA,LATNUM,LONGNUM,ALT_GPS,ALT_DEM,DATUM
30.620858,-2.179344,RW201000000298,RW,2010.000000,298.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,29.000000,Ngoma,GPS,R,-2.179344,30.620858,1653.000000,1651.000000,WGS84
30.511028,-1.993737,RW201000000299,RW,2010.000000,299.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,27.000000,Kayonza,GPS,R,-1.993737,30.511028,1497.000000,1496.000000,WGS84
30.218336,-1.319535,RW201000000300,RW,2010.000000,300.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,25.000000,Nyagatare,GPS,R,-1.319535,30.218336,1428.000000,1439.000000,WGS84
29.84271,-1.81395,RW201000000301,RW,2010.000000,301.000000,RW,RW13,Northern,NULL,NULL,4.000000,North,20.000000,Gakenke,GPS,R,-1.813950,29.842710,1881.000000,1874.000000,WGS84
29.303076,-1.72681,RW201000000302,RW,2010.000000,302.000000,RW,RW14,Western,NULL,NULL,3.000000,West,14.000000,Rubavu,GPS,R,-1.726810,29.303076,1549.000000,1517.000000,WGS84
30.05303,-1.951477,RW201000000303,RW,2010.000000,303.000000,RW,RW12,Kigali City,NULL,NULL,1.000000,Kigali City,1.000000,Nyarugenge,GPS,U,-1.951477,30.053030,1435.000000,1431.000000,WGS84
29.970729,-1.756264,RW201000000304,RW,2010.000000,304.000000,RW,RW13,Northern,NULL,NULL,4.000000,North,19.000000,Rulindo,GPS,R,-1.756264,29.970729,2018.000000,2031.000000,WGS84
30.365968,-2.038559,RW201000000305,RW,2010.000000,305.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,24.000000,Rwamagana,GPS,R,-2.038559,30.365968,1539.000000,1533.000000,WGS84
29.590006,-1.817948,RW201000000306,RW,2010.000000,306.000000,RW,RW14,Western,NULL,NULL,3.000000,West,16.000000,Ngororero,GPS,R,-1.817948,29.590006,1973.000000,1906.000000,WGS84
29.665067,-1.740335,RW201000000307,RW,2010.000000,307.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,10.000000,Muhanga,GPS,R,-1.740335,29.665067,1625.000000,1645.000000,WGS84
30.103002,-1.91576,RW201000000308,RW,2010.000000,308.000000,RW,RW12,Kigali City,NULL,NULL,1.000000,Kigali City,2.000000,Gasabo,GPS,U,-1.915760,30.103002,1476.000000,1464.000000,WGS84
29.680842,-2.350317,RW201000000309,RW,2010.000000,309.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,4.000000,Nyanza,GPS,U,-2.350317,29.680842,1615.000000,1628.000000,WGS84
30.175814,-1.927927,RW201000000310,RW,2010.000000,310.000000,RW,RW12,Kigali City,NULL,NULL,1.000000,Kigali City,2.000000,Gasabo,GPS,R,-1.927927,30.175814,1459.000000,1449.000000,WGS84
29.916747,-2.330726,RW201000000311,RW,2010.000000,311.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,4.000000,Nyanza,GPS,R,-2.330726,29.916747,1408.000000,1403.000000,WGS84
30.367698,-1.71183,RW201000000312,RW,2010.000000,312.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,26.000000,Gatsibo,GPS,R,-1.711830,30.367698,1582.000000,1588.000000,WGS84
29.804758,-1.869094,RW201000000313,RW,2010.000000,313.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,10.000000,Muhanga,GPS,R,-1.869094,29.804758,1870.000000,1450.000000,WGS84
29.517243,-1.611658,RW201000000314,RW,2010.000000,314.000000,RW,RW14,Western,NULL,NULL,3.000000,West,15.000000,Nyabihu,GPS,R,-1.611658,29.517243,2265.000000,2257.000000,WGS84
29.758085,-2.51733,RW201000000315,RW,2010.000000,315.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,7.000000,Huye,GPS,R,-2.517330,29.758085,1699.000000,1680.000000,WGS84
29.478823,-2.279316,RW201000000316,RW,2010.000000,316.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,8.000000,Nyamagabe,GPS,R,-2.279316,29.478823,1751.000000,1785.000000,WGS84
29.850538,-2.684591,RW201000000317,RW,2010.000000,317.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,5.000000,Gisagara,GPS,R,-2.684591,29.850538,1618.000000,1621.000000,WGS84
